text,label
"PSBB Surabaya Raya Tak Diperpanjang, Gubernur Jatim: Tingkatkan Disiplin Protokol Kesehatan",0
"Jalani Rehabilitasi, Dwi Sasono Positif Kecanduan Ganja",0
"Stafsus Erick Thohir: Wajar BUMN Disuntik Rp104,3 Triliun",0
4 Sebab agar Doa Terkabul,1
"Pelaku Pecah Kaca Mobil Beraksi di Dekat Polsek, Polisi: Rp259 Juta Hilang",0
"2019, Jumlah Sampah di Indonesia Capai 64 Juta Ton",0
Benny Likumahuwa di Mata Bens Leo: Humoris dan Tidak Sombong,0
5 Manfaat Telur Makanan Favorit si Kecil,1
"BUMN Terdampak Corona Disuntik Rp104,3 Triliun, Ada yang Bentuknya Utang",0
"Makna Surah Al Ma'un, Kewajiban Menyantuni Yatim hingga Sholatnya Orang Munafik",0
Viral! Kapolres Gendong Jenazah Bayi Penderita Gizi Buruk,1
"Berduka Atas Meninggalnya Benny Likumahuwa, Barry: My Hero",0
Alasan Kim Yoo Jung Terima Tawaran Bintangi Backstreet Rookie,1
"Ongkos Naik Taksi Online Rp90 Ribu Per Hari, Rangga: Berat Bos",0
"Hoaks Gubernur & Wagub Sumbar Positif Corona, Ini Penjelasan Gugus Tugas Covid-19",1
Jeon So Min Kesal dengan Seluruh Bintang Tamu Pria di Running Man,0
Berikut Cara agar Tagihan Listrik Tak Membengkak,1
Dokter Cantik Reisa Broto Asmoro Gigih Lawan Covid-19,0
"Bantuan Covid-19, Pemimpin Chechnya Biayai Mas Kawin Para Pria untuk Menikah",0
"Tony Dunne, Salah Satu Bek Terbaik Man United Meninggal Dunia",0
Rekrut Kembali Lorenzo Tak Jadi Opsi Ducati untuk MotoGP 2021,0
Mantan Idol K-Pop Ini Geram Dapat Tawaran Prostitusi Lewat Medsos,1
Lazismu Sragen Targetkan 5.040 Kaleng Rendang dari Sapi Kurban,0
"PB IDI Berduka, Dokter di Banjarmasin Meninggal Positif Covid-19",0
Sang Adik Yakin Hazard Tidak Akan Gagal di Real Madrid,0
Sinopsis Film Entourage,0
"Jeda Makan Siang, IHSG Menguat Tipis ke 5.081",0
"Daftar Negara Paling Aman Covid-19, Indonesia Nomor Buncit",1
Laporan Media: Arab Saudi akan Gelar Haji Tetapi Terbatas?,1
Studi: Lockdown Ketat Selamatkan 3 Juta Nyawa dari Covid-19,0
"Bank Dunia: Ekonomi Asia Timur Hanya Tumbuh 0,5 Persen",0
Apakah Hutan Harus Kita Korbankan? (1),1
Harga Minyak Dunia Naik Didorong Kesepakatan OPEC,0
Dinsos Depok Masih Terapkan Pelayanan Daring,0
Qatar akan Cabut Karantina Wilayah Mulai 15 Juni,0
PM Inggris: Kemarahan Demo George Floyd tak Bisa Diabaikan,0
Muslim Aligarh India Protes Penentuan Jumlah Jamaah Masjid,0
"Swab Negatif, 81 Pasien Covid-19 Probolinggo Sembuh",0
"Update Covid-19 Surabaya: 867 Sembuh, 644 Masih Dirawat",0
'Dukungan Masyarakat Diperlukan Saat New Normal',0
Putri Bungsu Gubernur Bangka Belitung Sembuh dari Covid-19,0
"Kehadiran Tapera, Saham BTN Jadi Incaran Para Investor",0
"Kasus Covid-19 Bertambah, Kudus Belum Bisa Normal Baru",0
Perjuangan 8 Jam Pasien Covid-19 India untuk Dapat Perawatan,0
KBUMN Selektif Ajukan BUMN yang Dapat Bantuan Pemerintah,0
Kualitas Air di Pantai Eropa Terus Meningkat,0
Muslim Lewisham Bangun Masjid Baru Gantikan Gedung Tua,0
PBNU: Atasi Covid-19 Dengan Gotong Royong,0
Asosiasi Muslim Amerika Serikat Kecam Rasisme Apapun,0
Lewis Hamilton Desak Negara di Dunia Hapus Simbol Rasisme,0
Cerita Dokter Tim Real Madrid Soal Sergio Ramos,0
Bruno Fernandes Pamer Kemampuan Tendangan Bebas,0
"Juni 2020, Milan Bisa Pulangkan Silva, Lepas Bonaventura",0
Proses Hukum Dwi Sasono Terus Berjalan Meski Direhabilitasi,0
Saudi Kembali Tutup 71 Masjid Karena Kasus Baru Covid19,0
Eijkman Target Produksi Massal Vaksin Covid-19 Februari 2021,0
Terminal Bekasi Mulai Operasikan 4 Rute Bus Antarkota,0
Infografis Serba-Serbi Tabungan Perumahan Rakyat,0
Infografis Orang Tua Khawatir Jika Sekolah Dibuka Kembali,0
"Geser Messi, Ronaldo Pesepak Bola Berpenghasilan Tertinggi",0
Anak-Anak Korban Perang Suriah,0
Infografis Lima Protokol Kesehatan Pada PSBB Transisi,0
Carrie Lam Sebut Hong Kong tak Sanggup Lagi Hadapi Kerusuhan,0
"Kasus Jenazah PDP Diambil Paksa, Ini Instruksi Kapolri",1
3 Pasar di Kota Bandung Ditutup 14 Hari,1
Pertamina Akan Ekspor Solar ke Lima Negara Ini,1
Papan Guyub Sembako,1
Belajar dari Rumah Bagi Sebagian Orang tidak Mudah,0
"Barnes & Noble Booksellers, Kisah yang Belum Selesai",0
Bank Mandiri Klaim Likuiditas Masih Sehat,0
Joe Biden Tolak Usulan Pengalihan Anggaran Kepolisian AS,0
New York Buka Kembali Aktivitas Bisnis,0
Meneladani Nabi Muhammad SAW Saat Menghadapi Cobaan,0
Aksi Protes George Floyd Merambah ke Hollywood,0
Rapat Gugus Tugas Percepatan Penanganan Covid-19 Jawa Barat,0
Pasar Tradisional dan Modern Kembali Beroperasi,0
Lintas Ekbis: KAI Perpanjang Operasional KLB,0
Bandara Terapkan Aturan Ekstra Pemeriksaan Calon Penumpang,0
Orang yang Sedang Sakit Apakah Tetap Wajib Sholat 5 Waktu?,1
Sekarang saatnya kita lebih memperhatikan ibu dan bapak kita,0
Pandemi Covid-19 Mengubah Hubungan Cinaâ€“Afrika,0
"Bandul Politik Solo Bergoyang, Babak Baru Gibran vs Purnomo",0
Bersiap Pilkada di Tengah Pandemi,0
"Soal Krisdayanti, Aurel, Azriel, Ini Pesan Yuni Shara ke Netizen",0
Dua Sebab Azriel Hermansyah yang Pendiam Akhirnya 'Meledak',1
Konten YouTube Yuni Shara Ini Bikin Aurel Protes ke Krisdayanti,1
Saran Dokter Penerbangan agar Maskapai Selamat dan Penumpang Aman,1
"Tak Cuma Batuk dan Sesak Napas, Ini Gejala Lain Kanker Paru",1
"Kerabat Sering Pinjam Uang, Tolak dengan Halus dan Cek Caranya",1
"Jakarta Masa Transisi, Ini Objek Wisata yang Siap Sambut Turis",1
"Operasi Kereta Luar Biasa Diperpanjang, Ini Syarat Menumpanginya",1
"Dikunjungi Warga Positif Covid-19, Wisata Sungai Hijau Ditutup",0
Tantangan Guru Mengajar Kelas Inklusi Selama Belajar Jarak Jauh,1
46 Seniman Difabel dari 15 Negara Gelar Konser Online Stand By Me,0
"Extra Milers, Cara Yunani Mengetahui Kebutuhan Wisatawan Difabel",1
"BPOM, Panduan Penerapan New Normal di Warung Makan",1
"BPOM, Panduan Penerapan New Normal di Kantor dan Tempat Kerja",1
Jenis-jenis Kekerasan Polisi Terhadap Warga Afrika Amerika di Minneapolis,1
Siapa Penghuni Penjara 2020,1
Kesenjangan Sosial Dan Ekonomi Antar Warga Di Amerika,0
SATU Indonesia Awards 2020 Gelar Diskusi Online,0
BNP Paribas IDX30 Filantropi untuk Dukung Penanganan Pandemi Covid-19,0
Start-up etanee.id Galang Donasi dan Sebar 5000 Paket Sembako,0
[Fakta atau Hoaks] Benarkah Ini Video Kiai di Banten yang Dipaksa Suntik Vaksin Covid-19?,1
"Indonesia Online Fest 2020 Akan Digelar 15-17 Mei 2020, Simak Para Bintangnya",1
Ziliun Ajak Orang-Orang Berpuisi Di Ranah Digital,0
"Kerjasama MUI - BNPB, Ulama Dilibatkan dalam Penanganan Covid-19",0
"Jelang New Normal, LSPR Siapkan Lima Protokol Belajar-Mengajar",1
Cerita di Balik BPJS yang Selalu Rugi dan Defisit,1
"Memasuki New Normal, Pelindo 3 Ajak Investor Korea Berinvestasi di Indonesia",0
ABK WNI yang Disiksa di Kapal Cina Lebih dari Dua Orang,0
DPRD DKI Akan Evaluasi Distribusi Bansos Selama PSBB Jakarta,0
"New Normal, Pertamina Jamin BBM dan LPG Jawa Bagian Barat Aman",0
Arab Saudi Kaji Kurangi Jumlah Jamaah Haji karena Corona,0
"Daerah Zona Hijau Covid-19 Turun Jadi 92, Ini Daftarnya",1
"Devisa Menguat, Rupiah Diprediksi Perkasa di Level Rp 13.600",0
"Dorce Mengaku Bangkrut, Harta yang Tersisa Bikin Bingung Warganet",1
Sudah Coba Gaya Hidup Minimalis? Ini 9 Manfaatnya untuk Mental,1
"Total Pasien Positif 32.033, 15 Provinsi Nol Kasus Baru Covid-19",0
Musisi Jazz Benny Likumahuwa Meninggal,0
Kematian Akibat Covid-19 di Kalsel Didominasi Klaster Gowa,0
Brasil Berhenti Publikasi Data COVID-19 Setelah Dihujani Kritik,0
Amerika Minta Inggris Serahkan Pangeran Andrew untuk Diperiksa,0
"Wapres Ma'ruf Amin: Mungkin Sekolah Dibuka Bertahap, SD Tidak",0
Pengamen Bajak dan Rampok Penumpang Angkot di Cikarang,0
"Kathy Sullivan, dari Luar Angkasa ke Dasar Laut Palung Mariana",1
Google Maps Tambah Info Pembatasan Perjalanan Kereta dan Bus,0
"Mirip Zoom Meeting, Google Duo Kini Juga Pakai Tautan Undangan",0
"Pilpres Amerika, Google: Hacker Serang Staf Biden dan Trump",0
WHO: 12 Orang Terinfeksi Wabah Baru Ebola di Kongo,0
Kru Produksi Film Avatar Dapat Izin Khusus Masuk Selandia Baru,0
"Seri Terbaru Redmi Note 9 dan Redmi Note 9 Pro, Harganya?",1
Cile Catat Lonjakan Data Kematian Covid-19 Setelah Revisi,0
Berita Persib: Victor Igbonefo Umumkan Kelahiran Putra Ketiga,0
Ini Jadwal Timnas Indonesia di Kualifikasi Piala Dunia 2022,1
Putusan Banding Manchester City Akan Keluar Bulan Depan,0
Manchester United Siap Hadapi Jadwal Padat Lanjutan Liga Inggris,0
"MU Incar Donny van de Beek dari Ajax, Van der Sar: Tak Ada Diskon",0
"Benny Likumahuwa Meninggal, Barry Likumahuwa: My Hero",0
Ashanty Bersyukur Toko Kuenya Bisa Buka Lagi,0
"Nikah Lagi dengan Pilot, Qory Sandioriva Jawab Permintaan Ibunda",0
"Dari Objek Wisata Ini, Ditemukan Gurun Pasir Sahara Dulunya Subur",1
"Ternyata Sisi Barat Danau Sentani, Dulu Dihuni Manusia Purba",1
"Beroperasi Kembali, Universal Studios Jepang Dibuka Bertahap",0
Riset OYO Indonesia: Bisnis Hotel Bangkit Oleh Wisata Domestik,0
"Pakan Terbatas, Supermarket pun Sumbang Pakan untuk Taman Safari",0
"Langgar Protokol Covid-19 di Malioboro, Hukumannya Bikin Capek",1
Nilai Akuisisi Rabobank oleh BCA Mencapai Rp 500 Miliar,0
Kemenhub Hapus Aturan Kapasitas Angkutan Umum 50 Persen,0
"Bantah Rasialisme Sistemik di Kepolisian, Trump: Mereka Baik",0
7 Area Dapur yang Harus Dibersihkan Setiap Hari agar Bebas Kuman,1
Kemenko Marves: Belum Ada Pembatalan Komitmen Investasi,0
"KRL Padat Lagi, Depok Usul Jam Kerja ASN dan Swasta Diatur Ulang",0
Aksi Seniman Brasil Berduka Cita pada Korban Virus Corona,0
"Jika Kasus Covid-19 Meningkat, Ganjil Genap Berlaku di Jakarta",0
[Fakta atau Hoaks] Benarkah Vodka Bisa Kurangi Risiko Terinfeksi Virus Corona Covid-19?,1
"Kasus George Floyd, Bukti Ketidakadilan Bagi Orang Kulit Hitam AS",0
"Usai Pensiun, McGregor Asik Bermain Jet Ski di Kampung Halaman",0
"PSBB Transisi, Pengguna Transportasi Umum Minim, Begini Kata Anies",1
Sapa Penggemarnya Band Rock Thailand Gelar Konser Online,0
Rumah Anggota DPRK Aceh Barat Dilempar Granat,1
Melihat Keindahan Geopark Keketuohai saat Musim Panas,0
Begini Lalu Lintas Thamrin pada Hari Pertama Transisi PSBB DKI,1
Isak Tangis Warnai Penghormatan Terakhir George Floyd,0
"3 Klaster Penyebaran Covid-19 di Kota Bandung, 10 Orang Positif",0
"Gojek Aktifkan GoRide, Fitur dan Prosedur Baru saat PSBB Transisi",0
Hama Belalang Serang Pertanian di Yaman,0
"Sebelum Dibuka Kembali, Museum Nasional Disemprot Disinfektan",0
Semangat Pemain PSMS Medan Kembali Latihan Usai Libur Panjang,0
Intip Aktivitas Perkantoran di Awal Masa PSBB Transisi,1
"Boleh Angkut Penumpang, Ojek Online Pasang Partisi Transparan",0
[Fakta atau Hoaks] Benarkah Pesan Berantai Soal Petugas Rapid Test Covid-19 yang Tak Ganti Sarung Tangan?,1
Panjangnya Antrean Calon Penumpang KRL saat Normal Baru,0
Bintang UFC Conor McGregor Umumkan Putusan untuk Pensiun,0
[Fakta atau Hoaks] Benarkah Disinfektan Dapat Picu Kebakaran Jika Disemprotkan pada Motor yang Menyala?,1
"Tapera untuk Seluruh Pekerja, demi Rumah Layak dan Terjangkau",0
[Fakta atau Hoaks] Benarkah Kominfo Tak Mungkin Blokir Internet Papua seperti Pernyataan Menteri Johnny Plate?,1
Drone Pemantau Kerumunan dari Udara selama Wabah Covid-19,0
[Fakta atau Hoaks] Benarkah Isi Tulisan yang Berjudul Dugaan Konspirasi Covid-19 Bukan Isapan Jempol?,1
Polisi Minneapolis Menggunakan Kekerasan Pada Warga Afrika Amerika,0
"Protokol PSBB Masa Transisi di DKI Jakarta, Ada Rem Darurat",0
[Fakta atau Hoaks] Benarkah JK Perbolehkan Salat Jumat di Masjid Mulai 5 Juni Ini?,1
Pandemi Picu Depresi,1
Cara Permohonan Pengembalian Biaya Perjalanan Ibadah Haji 2020,0
[Fakta atau Hoaks] Benarkah Ramuan Herbal Bernama Mio Kopi Bisa Obati Covid-19?,1
[Fakta atau Hoaks] Benarkah Ini Video Demo Mahasiswa yang Tuntut Jokowi Mundur Saat Pandemi Covid-19?,1
PTUN: Blokir Internet di Papua dan Papua Barat Melanggar Hukum,0
Kendala Yang Dihadapi Selama Bekerja Jarak Jauh,0
Pelanggan Provider Seluler,0
[Fakta atau Hoaks] Benarkah Parahnya Kasus Covid-19 di Surabaya adalah Konspirasi Elite Global?,1
[Fakta atau Hoaks] Benarkah Ini Foto Tanah Longsor yang Tutup Tol Ungaran Semarang 30 Mei Lalu?,1
Peranan Penting Orang Tua dalam Kegiatan Belajar dari Rumah,0
Tempat Belanja Online Terbanyak,0
Spotify Melihat Peluang Uang Di ,0
"Kemendikbud, yang Diperhatikan Saat Murid Belajar dari Rumah",0
Rekaman 8 Menit 46 Detik Drama Kematian George Floyd,1
Kemenag Berikan Pedoman Berkegiatan di Rumah Ibadah saat Pandemi,0
"Setujukah Anda dengan kebijakan pemerintah pusat dan daerah untuk melonggarkan Pembatasan Sosial Berskala Besar?									",1
"Selain Penyiksaan ABK WNI di Kapal Cina, 415 Kasus Disoroti BP2MI",0
"Berbelanja di SPBU Pertamina, Ini Protokol yang Mesti Diikuti",1
6 Alasan Zee Zee Shahab Jatuh Cinta pada Drama Korea,1
6 Makanan Sehat untuk Mengembalikan Energi setelah Olahraga,1
"Sebab Alis Gatal dari Alergi, Kutu Hingga Diabetes",1
"Toyota RAV4 PHEV Dipasarkan di Jepang, Harga Rp 600 Jutaan",0
"Mei 2020, Toyota Bukukan Penjualan Ritel 6.727 Unit",0
Render Garang Mitsubishi 4000GT dari Legenda 3000GT,0
Honda Optmistis Penjualan Mobil Juni Membaik,0
Andalan Group Mulai Kirim Renault Triber ke Konsumen,0
"Camilan Enak dan Mudah Dibuat, Pizza Mi",0
Turunkan Tekanan Darah Tinggi dengan Putih Telur,0
"Alasan Buruk Berhenti dari Pekerjaan, Bosan sampai Kesal pada Bos",1
"Pengalaman Menikah di Tengah Pandemi Covid-19, Ini Plus Minusnya",1
Sedang Cari Sepatu Lari? Simak Tips Berikut,1
Tak Cukup Menangkap Nurhadi,1
Jauhkan TNI dari Penanganan Teror,0
Paniai Menagih Janji Presiden,1
Hotel Santika Indonesia Siap Buka Kembali dengan Protokol New Normal,0
Hotel Santika Mega City Bekasi Kembali Beroperasi,0
Start-up Harus Kuat dalam Perencanaan Bisnis dan Penguasaan Sistem Komputer,0
"Jelang New Normal, Innside Yogyakarta Perketat Prosedur Kesehatan",0
Waringin Hospitality Bersiap untuk New Normal,0
5 Masalah Kulit Ini Bisa Jadi Tanda Terinfeksi Covid-19,1
"Cara Atasi Masalah Keluarga Menurut Ahli, Jangan Bahas di Medsos",0
Kak Seto Imbau New Normal pada Anak Sekolah secara Bertahap,0
"Hari Ini, Seluruh Dealer Toyota di Jakarta Mulai Beroperasi",0
Kawasaki Ninja ZX-25R Akan Diluncurkan Setelah Juni?,1
Land Rover Jadul Ini Dihargai Setara Mitsubishi Pajero Sport Baru,1
"WHO: Pandemi Covid-19 'memburuk', bukan saatnya bersantai",0
Korea Utara: Semua saluran komunikasi dengan Korea Selatan segera diputus akibat masalah selebaran,0
"Covid-19: 'Lockdown' di Eropa selamatkan jutaan nyawa, sebut kajian ilmiah",1
Australia Tuding China Tak Bantu Redakan Ketegangan Hubungan Kedua Negara,0
Daptkah Kawasan Pecinan di Negara Barat Bertahan Dari Pandemi Virus Corona?,1
"Pembatalan Haji Tak Hanya Berdampak Pada Jemaah, Tapi Juga WNI di Makkah",0
"Mantan Polisi Derek Chauvin Jalani Sidang, Jaminan Ditetapkan US$ 1,25 Juta",0
"Setahun Protes Berlalu, Gerakan Anti-Pemerintah Telah Pudar?",1
"Jakarta Kembali Padat, Kasus Corona Dikhawatirkan Bisa Naik Lagi",0
"Disinfektan Berbahaya untuk Pengidap Asma dan Alergi, Ini yang Terjadi Jika Terkena Wajah",1
"Anies Pilih Istilah New Normal, Ganjar Lebih Suka New Norma",0
Keputusan Aturan Ganjil Genap untuk Sepeda Motor dan Mobil Akan Dimumumkan 12 Juni 2020,0
"Anies Baswedan: Selama Belum Ada Kepgub, maka Tidak Ada Ganjil Genap",0
Komisi I DPR RI Minta Investigasi Menyeluruh Terkait Jatuhnya Helikopter MI-17,0
Kesaksian Warga Sekitar Lokasi Helikopter MI-17 TNI AD Terjatuh: Terbang Rendah dan Beberapa Ledakan,0
"Perppu Pilkada Diuji Materi ke MK, Pilkada Saat Wabah Corona Dinilai Membahayakan",0
"Bubarkan Paksa Demonstran George Floyd agar Trump Bisa ke Jalan, Gedung Putih Ngaku Tak Menyesal",0
"PSBB Surabaya Raya Tak Diperpanjang, Khofifah: Kami Sangat Menghormati Keputusan Para Kepala Daerah",0
"9 Tahun Perkuat Liverpool, Jordan Henderson Singgung Sosok Steven Gerrard",0
Investasi di Indonesia Dipastikan Tidak Terhambat Pandemi Covid-19,0
"RRC Kerahkan Kapal Induk Terbaru, Amerika Kirim 7 Kapal Selam, Laut China Selatan Memanas",1
"Nyamar Jadi Pedagang Pasar, Bupati Bengkulu Selatan: Jangan Beli Dagangan dari Penjual Tanpa Masker",0
Pengeledahan Rumah Terduga Teroris  di Cirebon Ditemukan Barbuk yang Mengarah Aktivitas Teror,0
"BREAKING NEWS, Dibawa ke RSKO, Dwi Sasono Minta Maaf Tak Mau Berkomentar",1
KPK Periksa 2 Mantan Anggota DPRD Sumut terkait Kasus Suap Eks Gubernur Sumut,0
"Malam Pertama Buyar Karena Pengantin Wanita Ternyata Seorang Pria, Ini Kronologinya Menurut Polisi",1
"Login www.pln.co.id, Berikut Langkah Dapat Token Listrik Gratis PLN Juni 2020",1
BMW Umumkan Jadwal rilis BMW M3 dan M4 Terbaru,0
"Update Daftar Harga HP Vivo Terbaru Juni 2020: Vivo Y30, Vivo V19 hingga Vivo S1 Pro, Lengkap!",1
"Lagu Lathi Dianggap Mistis, Reza Oktovian : Gue Aja Takut Setan, Manggil Setan Buat Apa ?",1
"Dwi Sasono Tak Pernah Sakau Selama di Tahanan Polisi, Janji Tak Konsumsi Ganja Usai Rehabilitasi",0
"Harus Terapkan Protokol Kesehatan, Ojol Boleh Bawa Penumpang",0
Hotel di Jakarta Terapkan Protokol Kesehatan,0
"Korea Utara Putus Semua Jalur Komunikasi dengan Korea Selatan, Menandakan Korsel sebagai 'Musuh'",1
Jokowi Perintahkan Mensos Sisir Warga Miskin yang Belum Terima Bansos,0
Diteksi Dini Bisa Kurangi Risiko Kematian dan Tingkatkan  Kesembuhan Pasien Covid-19,0
"Peringatan Perang Dunia II 15 Agustus 2020 di Jepang akan Dihadiri Kaisar, Tamu Undangan Dibatasi",0
"House Tour di Rumah Prilly Latuconsina, Boy William Takjub dengan Satu Ruangan Terbesar di Dalamnya",1
KPK Periksa Pembimbing Kemasyarakatan Madya Kanwil Kemenkumham Jabar,0
BREAKING NEWS: Pesawat Pelita Air Pengangkut 3 Ton Solar Bersubsidi Tergelincir di Bandara Karubaga,1
Kompolnas Yakin Polri Mampu Disiplinkan Masyarakat Selama New Normal,0
"Kematian George Floyd Bikin Kepolisian AS Terancam Bubar, Donald Trump Langsung Menolak",0
"Dipuji Jadi Jubir Gugus Tugas Covid-19, Dokter Reisa Kilas Balik Kenang Perjuangannya di Masa Lalu",0
"Lamar Kerja Jadi Sopir Raffi Ahmad, Dorce: Dia Seperti Gak Percaya, Mau Diobrolkan sama Nagita",0
"Viral di 2018 Rumah Eko Purnomo yang Terkepung Tembok Kabarnya Akan Dijual, Ini Kondisi Rumahnya",1
"Sang Ayah Berpulang, Barry Likumahuwa Pajang Foto Benny Likumahuwa, I Love You Pap",0
Warga Jepang Diminta Waspada Penipuan dengan Modus Subsidi Pemerintah 100.000 Yen,0
"Masih Diperhatikan Bobotoh, Legenda Timnas Thailand Tak akan Lupakan Persib Bandung",0
"Lagi, Jenazah PDP Covid-19 Diambil Paksa, Puluhan Orang Terobos Ruang Perawatan RS Labuang Baji",1
"Kang Mus Preman Pensiun, Epy Kusnandar Keluhkan Pelayanan RS Tangani Mertuanya: Kami Mohon, Tolong",0
"VIRAL Postingan 'Suami, Jangan Pernah Bantuin Istri,' Disukai 77 Ribu Orang, Ini Maksudnya",1
Uji Materi Jaksa KPK Terkait Status Aparatur Sipil Negara Dikabulkan Mahkamah Agung,0
"Masyarakat Mulai Kunjungi Tempat Wisata, Sosiolog: Perlu Kontrol Populasi dalam Penerapan New Normal",0
"Usul Dihapuskannya Presidential Threshold, PAN Lobi Parpol Lain",0
"Cireng Kari, Camilan Favorit Keluarga yang Bikin Nagih!",1
"Versi Terbaru Facebook Dark Mode Segera Dirilis, serta Fitur 'Time on Facebook' & Pelacak Covid-19",0
"WNI di Luar Negeri yang Positif Covid-19 Mencapai 1.019 Orang, Sembuh 607",0
"Mulai Buka Lagi, Resto dan Cafe Terapkan Protokol Kesehatan",0
Objek Wisata di Kota Medan Kembali Dibuka,0
Makan Siang Pasti Kurang Lengkap Tanpa Tempe Goreng Bumbu Kelapa,0
"Tanggapi Pendapat Rizal Ramli soal 'Presidential Threshold', Fadli Zon: Yang Terbaik Nol Persen",0
"Widi Mulia Jenguk Sehari Sebelum Suaminya Direhabilitasi,Â Dwi Sasono Terlihat Sehat Sebelum ke RSKO",0
Mengintip Aktivitas Klub Malam di Ginza Tokyo Jepang di Masa Pandemi Covid-19,1
"Hadapi New Normal, Bank BRI Beri Pelatihan Virtual Standarisasi Produk APD",0
"Ditantang Foto Full Body, Ini Cerita di Balik Viralnya Cuitan Aku Gendut, Berat Badanku 88 Kilogram",1
"Dwi Sasono Dititipkan ke RSKO untuk Rehabilitasi, Polisi: Proses Hukum Tetap Jalan",0
"Berat Badan Ali Ngabalin Turun 14 Kg, Beberkan Tips Hidup Sehat di Tengah Pandemi Corona",1
"UPDATE 2 PNS Mesum Pingsan di Mobil dalam Kondisi Setengah Telanjang, Terungkap Istri Sang Pria",1
"Dua Gelas Ukur Berukuran Besar dan Kecil, Jawaban Soal SD Kelas 4-6 TVRI, Selasa 9 Juni 2020",0
Ekonom INDEF: Indonesia Saat Ini Hadapi Tiga Krisis Sekaligus,1
Bagaimanakah Proses Terjadinya Pencernaan Makanan dalam Sistem Alat Pencernaan Kita? Coba Jelaskan!,1
UPDATE Pasangan PNS Mesum Hingga Pingsan di Dalam Mobil: Sang Istri Laporkan Kasus Perzinaan,1
"Jelaskan Sifat-sifat Kubus, Jawaban Soal SD Kelas 1-3 TVRI Selasa 9 Juni 2020",0
Pengantin Perempuan yang Ternyata Laki-laki Mengaku Dipaksa Berhubungan Badan oleh Suami,1
"Konflik Krisdayanti, Azriel dan Aurel Dapat Perhatian MKD DPR RI, Diingatkan Tak Umbar ke Publik",1
"Potret Cantik Chetryn Peto, Kakak Betrand Peto yang Curi Perhatian, Bak Model & Punya Suara Merdu",1
"Janda Tewas Bersimbah Darah, Polisi Curigai Anak Korban yang Disebut Pertama Kali Menemukan Jasadnya",0
